source,target,amount,transaction_count
CUST000011,CUST002152,159.19,1
CUST000011,CUST002187,55.1,1
CUST000011,CUST002220,74.93,1
CUST000011,CUST002240,57.47,1
CUST000011,CUST002348,92.64,1
CUST000011,CUST002389,161.13,1
CUST000011,CUST002395,67.82,1
CUST000011,CUST002463,141.95,1
CUST000011,CUST002516,188.03,1
CUST000011,CUST002567,62.03,1
CUST000011,CUST002639,126.61,1
CUST000011,CUST002812,248.75,1
CUST000011,CUST002849,223.32,1
CUST000011,CUST002922,179.78,1
CUST000011,CUST002958,250.86,1
CUST000011,CUST003054,279.59,1
CUST000011,CUST003087,96.87,1
CUST000011,CUST003124,164.11,1
CUST000011,CUST003223,88.65,1
CUST000011,CUST003239,68.36,1
CUST000011,CUST003306,85.45,1
CUST000011,CUST003404,134.72,1
CUST000011,CUST003448,96.11,1
CUST000011,CUST003468,82.83,1
CUST000011,CUST003500,69.92,1
CUST000011,CUST003545,70.64,1
CUST000011,CUST003593,83.81,1
CUST000011,CUST003620,51.82,1
CUST000011,CUST003720,119.18,1
CUST000011,CUST003751,100.83,1
CUST000011,CUST003822,67.82,1
CUST000011,CUST003857,52.49,1
CUST000011,CUST003875,155.73,1
CUST000011,CUST003943,154.12,1
CUST000011,CUST004059,33.22,1
CUST000011,CUST004207,129.04,1
CUST000011,CUST004328,66.65,1
CUST000011,CUST004373,148.46,1
CUST000011,CUST004390,298.55,2
CUST000011,CUST004485,158.73,1
CUST000011,CUST004488,243.58,1
CUST000011,CUST004493,81.48,1
CUST000011,CUST004502,65.1,1
CUST000011,CUST004583,109.74,1
CUST000011,CUST004624,47.38,1
CUST000011,CUST004649,133.06,1
CUST000011,CUST004688,53.48,1
CUST000011,CUST004736,56.62,1
CUST000011,CUST004770,74.77,1
CUST000011,CUST004979,140.65,1
CUST000011,CUST004995,141.83,1
CUST000012,AGT00006,1187.54,1
CUST000012,AGT00013,1217.48,1
CUST000012,AGT00049,1911.09,1
CUST000012,AGT00059,1825.42,1
CUST000012,AGT00072,1446.57,1
CUST000012,AGT00107,1835.44,1
CUST000012,AGT00167,1763.99,1
CUST000012,AGT00289,1372.11,1
CUST000012,CUST000300,2404.02,1
CUST000012,CUST000379,1701.7,1
CUST000012,CUST001119,2951.19,1
CUST000012,CUST001145,798.51,1
CUST000012,CUST001377,717.42,1
CUST000012,CUST001442,736.13,1
CUST000012,CUST001512,2017.68,1
CUST000012,CUST001576,2550.38,1
CUST000012,CUST001685,1938.82,1
CUST000012,CUST001701,3779.27,1
CUST000012,CUST001904,24691.41,1
CUST000012,CUST001992,1535.48,1
CUST000012,CUST002097,2600.79,1
CUST000012,CUST002320,2482.93,1
CUST000012,CUST002492,549.07,1
CUST000012,CUST002617,1091.27,1
CUST000012,CUST002745,2564.87,1
CUST000012,CUST002748,1285.2,1
CUST000012,CUST002978,2969.47,1
CUST000012,CUST003291,716.53,1
CUST000012,CUST004114,2741.3,1
CUST000012,CUST004809,760.37,1
CUST000013,AGT00031,334.64,1
CUST000013,AGT00051,468.56,1
CUST000013,AGT00075,741.96,1
CUST000013,AGT00090,258.93,1
CUST000013,AGT00118,402.07,1
CUST000013,AGT00121,356.3,1
CUST000013,AGT00124,119.07,1
CUST000013,AGT00126,648.25,1
CUST000013,AGT00152,362.01,1
CUST000013,AGT00196,186.39,1
CUST000013,AGT00199,316.56,1
CUST000013,AGT00208,268.45,1
CUST000013,AGT00212,435.84,1
CUST000013,AGT00256,178.57,1
CUST000013,AGT00279,327.04,1
CUST000013,AGT00281,553.52,1
CUST000013,AGT00295,574.13,1
CUST000013,AGT00298,513.64,1
CUST000013,CUST000040,155.4,1
CUST000013,CUST000754,443.36,1
CUST000013,CUST001234,374.29,1
CUST000013,CUST001795,323.56,1
CUST000013,CUST001911,246.3,1
CUST000013,CUST002046,420.59,1
CUST000013,CUST002191,478.87,1
CUST000013,CUST002192,297.17,1
CUST000013,CUST002218,243.72,1
CUST000013,CUST002223,461.26,1
CUST000013,CUST002347,328.66,1
CUST000013,CUST002363,493.17,1
CUST000013,CUST002723,406.84,1
CUST000013,CUST003180,360.05,1
CUST000013,CUST003411,251.67,1
CUST000013,CUST003427,342.98,1
CUST000013,CUST003557,908.04,1
CUST000013,CUST003717,296.85,1
CUST000013,CUST003749,494.73,1
CUST000013,CUST003872,363.32,1
CUST000013,CUST003889,239.96,1
CUST000013,CUST004194,159.52,1
CUST000013,CUST004481,435.66,1
CUST000013,CUST004723,956.69,1
CUST000013,CUST004755,440.23,1
CUST000013,CUST004764,449.29,1
CUST000013,CUST004992,504.7,1
CUST000014,AGT00008,427.37,1
CUST000014,AGT00014,439.88,1
CUST000014,AGT00024,594.5,1
CUST000014,AGT00033,1085.3,1
CUST000014,AGT00036,1089.83,1
CUST000014,AGT00040,747.1,1
CUST000014,AGT00041,799.53,1
CUST000014,AGT00042,2338.25,2
CUST000014,AGT00044,1356.8,1
CUST000014,AGT00045,765.86,1
CUST000014,AGT00053,1127.77,1
CUST000014,AGT00079,974.53,1
CUST000014,AGT00104,391.44,1
CUST000014,AGT00105,1085.03,1
CUST000014,AGT00114,1186.13,1
CUST000014,AGT00126,1112.58,1
CUST000014,AGT00153,414.95,1
CUST000014,AGT00168,634.97,1
CUST000014,AGT00169,536.8,1
CUST000014,AGT00176,1822.61,2
CUST000014,AGT00198,715.21,1
CUST000014,AGT00209,1046.63,1
CUST000014,AGT00213,804.56,1
CUST000014,AGT00221,1069.47,1
CUST000014,AGT00241,1193.65,1
CUST000014,AGT00244,770.51,1
CUST000014,AGT00251,1457.48,1
CUST000014,AGT00263,616.56,1
CUST000014,AGT00281,1127.3,1
CUST000014,AGT00283,1728.15,1
CUST000014,AGT00284,440.39,1
CUST000014,AGT00299,1187.8,1
CUST000014,CUST000033,704.82,1
CUST000014,CUST000092,755.63,1
CUST000014,CUST000189,664.01,1
CUST000014,CUST000209,522.09,1
CUST000014,CUST000270,603.15,1
CUST000014,CUST000544,1053.96,1
CUST000014,CUST000614,1032.78,1
CUST000014,CUST000652,1152.42,1
CUST000014,CUST000682,224.25,1
CUST000014,CUST000787,293.15,1
CUST000014,CUST000800,1246.13,1
CUST000014,CUST000822,882.42,1
CUST000014,CUST000859,1309.84,1
CUST000014,CUST000910,344.14,1
CUST000014,CUST000975,553.32,1
CUST000014,CUST001000,564.87,1
CUST000014,CUST001079,1206.99,1
CUST000014,CUST001085,1080.06,1
CUST000014,CUST001136,1969.99,1
CUST000014,CUST001182,375.29,1
CUST000014,CUST001233,2864.82,1
CUST000014,CUST001243,1626.68,1
CUST000014,CUST001323,2843.54,2
CUST000014,CUST001566,1224.35,1
CUST000014,CUST001617,519.24,1
CUST000014,CUST001643,524.34,1
CUST000014,CUST001807,671.99,1
CUST000014,CUST001956,771.87,1
CUST000014,CUST002056,1031.86,1
CUST000014,CUST002173,1339.86,1
CUST000014,CUST002229,1613.29,1
CUST000014,CUST002253,1151.37,1
CUST000014,CUST002277,726.3,1
CUST000014,CUST002317,1245.16,1
CUST000014,CUST002345,857.79,1
CUST000014,CUST002393,801.62,1
CUST000014,CUST002439,398.2,1
CUST000014,CUST002552,987.89,1
CUST000014,CUST002647,522.95,1
CUST000014,CUST002653,878.7,1
CUST000014,CUST002866,820.62,1
CUST000014,CUST002976,960.46,1
CUST000014,CUST003251,440.65,1
CUST000014,CUST003262,876.23,1
CUST000014,CUST003388,486.82,1
CUST000014,CUST003434,389.76,1
CUST000014,CUST003470,663.38,1
CUST000014,CUST003511,905.66,1
CUST000014,CUST003783,424.67,1
CUST000014,CUST003800,785.03,1
CUST000014,CUST003882,1012.38,1
CUST000014,CUST003902,1108.47,1
CUST000014,CUST003969,819.67,1
CUST000014,CUST004070,1242.56,1
CUST000014,CUST004090,451.96,1
CUST000014,CUST004374,13051.2,1
CUST000014,CUST004452,858.56,1
CUST000014,CUST004614,1609.61,1
CUST000014,CUST004691,999.21,1
CUST000014,CUST004736,1481.13,1
CUST000014,CUST004822,575.64,1
CUST000014,CUST004847,1009.33,1
CUST000014,CUST004919,580.43,1
CUST000014,CUST004933,507.92,1
CUST000014,CUST004977,922.86,1
CUST000015,AGT00016,310.89,1
CUST000015,AGT00030,499.06,1
CUST000015,AGT00042,716.55,1
CUST000015,AGT00044,793.89,1
CUST000015,AGT00056,509.23,1
CUST000015,AGT00059,1277.86,1
CUST000015,AGT00079,1297.13,1
CUST000015,AGT00086,1455.53,1
CUST000015,AGT00113,1087.2,1
CUST000015,AGT00137,835.32,1
CUST000015,AGT00141,823.95,1
CUST000015,AGT00183,1364.93,1
CUST000015,AGT00205,911.41,1
CUST000015,AGT00226,2625.48,1
CUST000015,AGT00227,854.14,1
CUST000015,AGT00298,2632.98,1
CUST000015,CUST000041,779.8,1
CUST000015,CUST000042,581.16,1
CUST000015,CUST000062,801.53,1
CUST000015,CUST000194,1493.76,1
CUST000015,CUST000319,1379.16,1
CUST000015,CUST000331,1531.9,1
CUST000015,CUST000335,750.58,1
CUST000015,CUST000821,884.43,1
CUST000015,CUST000833,3357.06,1
CUST000015,CUST000868,1918.79,1
CUST000015,CUST001152,335.43,1
CUST000015,CUST001321,2005.43,1
CUST000015,CUST001509,891.97,1
CUST000015,CUST002017,1035.72,1
CUST000015,CUST002121,558.67,1
CUST000015,CUST002248,829.54,1
CUST000015,CUST002312,759.46,1
CUST000015,CUST002356,751.78,1
CUST000015,CUST002369,738.58,1
CUST000015,CUST002575,1371.58,1
CUST000015,CUST002698,648.46,1
CUST000015,CUST002727,413.48,1
CUST000015,CUST002791,1132.72,1
CUST000015,CUST002944,1340.51,1
CUST000015,CUST002962,1033.97,1
CUST000015,CUST003311,862.52,1
CUST000015,CUST003373,1023.56,1
CUST000015,CUST003448,1318.42,1
CUST000015,CUST003902,1320.02,1
CUST000015,CUST004135,1731.74,1
CUST000015,CUST004182,1055.05,1
CUST000015,CUST004294,2160.79,1
CUST000015,CUST004346,424.73,1
CUST000015,CUST004391,1269.28,1
CUST000015,CUST004427,1367.47,1
CUST000015,CUST004523,417.48,1
CUST000015,CUST004555,573.57,1
CUST000015,CUST004964,1006.55,1
CUST000016,AGT00010,531.52,1
CUST000016,AGT00011,603.39,1
CUST000016,AGT00012,486.87,1
CUST000016,AGT00022,923.48,1
CUST000016,AGT00024,299.37,1
CUST000016,AGT00035,582.77,1
CUST000016,AGT00059,1448.11,1
CUST000016,AGT00064,486.36,1
CUST000016,AGT00065,903.22,1
CUST000016,AGT00071,610.89,1
CUST000016,AGT00073,170.53,1
CUST000016,AGT00128,573.45,1
CUST000016,AGT00144,1753.75,1
CUST000016,AGT00152,212.35,1
CUST000016,AGT00173,821.13,1
CUST000016,AGT00183,599.43,1
CUST000016,AGT00190,682.18,1
CUST000016,AGT00203,955.57,1
CUST000016,AGT00204,487.58,1
CUST000016,AGT00209,342.73,1
CUST000016,AGT00227,214.18,1
CUST000016,AGT00282,450.61,1
CUST000016,AGT00284,657.52,1
CUST000016,AGT00294,416.06,1
CUST000016,CUST000005,1066.75,1
CUST000016,CUST000074,448.93,1
CUST000016,CUST000122,505.26,1
CUST000016,CUST000235,398.21,1
CUST000016,CUST000377,510.05,1
CUST000016,CUST000676,363.15,1
CUST000016,CUST000696,1762.36,1
CUST000016,CUST001477,529.08,1
CUST000016,CUST001508,582.81,1
CUST000016,CUST001528,500.41,1
CUST000016,CUST001744,1106.07,1
CUST000016,CUST001801,545.5,1
CUST000016,CUST001817,263.01,1
CUST000016,CUST001824,1053.99,1
CUST000016,CUST001962,265.71,1
CUST000016,CUST002030,5942.67,1
CUST000016,CUST002151,156.15,1
CUST000016,CUST002239,598.45,1
CUST000016,CUST002243,459.36,1
CUST000016,CUST002296,243.57,1
CUST000016,CUST002711,484.44,1
CUST000016,CUST002719,279.25,1
CUST000016,CUST002820,844.5,1
CUST000016,CUST002821,1162.92,1
CUST000016,CUST003022,279.11,1
CUST000016,CUST003263,424.96,1
CUST000016,CUST003515,1065.68,1
CUST000016,CUST003521,658.65,1
CUST000016,CUST003765,400.01,1
CUST000016,CUST003766,1065.96,1
CUST000016,CUST003806,704.74,1
CUST000016,CUST004087,240.45,1
CUST000016,CUST004196,428.18,1
CUST000016,CUST004258,441.41,1
CUST000016,CUST004379,738.87,1
CUST000016,CUST004581,296.77,1
CUST000017,AGT00011,344.09,1
CUST000017,AGT00042,206.16,1
CUST000017,AGT00050,216.49,1
CUST000017,AGT00090,88.52,1
CUST000017,AGT00094,129.8,1
CUST000017,AGT00106,216.37,1
CUST000017,AGT00124,171.86,1
CUST000017,AGT00143,226.09,1
CUST000017,AGT00151,320.13,1
CUST000017,AGT00164,331.44,1
CUST000017,AGT00174,169.13,1
CUST000017,AGT00183,161.69,1
CUST000017,AGT00208,428.05,1
CUST000017,AGT00226,94.03,1
CUST000017,AGT00239,115.74,1
CUST000017,AGT00243,512.22,1
CUST000017,AGT00254,190.96,1
CUST000017,AGT00257,252.66,1
CUST000017,AGT00263,52.43,1
CUST000017,AGT00276,116.43,1
CUST000017,CUST000040,205.39,1
CUST000017,CUST000105,107.81,1
CUST000017,CUST000177,225.77,1
CUST000017,CUST000270,250.71,1
CUST000017,CUST000369,182.91,2
CUST000017,CUST000478,284.51,1
CUST000017,CUST000490,92.33,1
CUST000017,CUST000506,435.33,1
CUST000017,CUST000567,318.94,1
CUST000017,CUST000586,115.17,1
CUST000017,CUST000855,430.41,1
CUST000017,CUST001033,88.13,1
CUST000017,CUST001073,211.74,1
CUST000017,CUST001145,535.96,1
CUST000017,CUST001168,260.58,1
CUST000017,CUST001197,135.03,1
CUST000017,CUST001247,116.14,1
CUST000017,CUST001285,89.13,1
CUST000017,CUST001625,163.11,1
CUST000017,CUST001709,189.7,1
CUST000017,CUST001779,328.94,1
CUST000017,CUST001889,250.13,1
CUST000017,CUST001960,72.64,1
CUST000017,CUST001972,101.77,1
CUST000017,CUST002005,144.68,1
CUST000017,CUST002012,91.28,1
CUST000017,CUST002358,123.89,1
CUST000017,CUST002715,89.57,1
CUST000017,CUST002746,352.46,1
CUST000017,CUST002819,503.92,1
CUST000017,CUST002822,202.94,1
CUST000017,CUST003061,158.62,1
CUST000017,CUST003084,96.76,1
CUST000017,CUST003326,278.36,1
CUST000017,CUST003336,400.37,1
CUST000017,CUST003424,111.96,1
CUST000017,CUST003446,110.78,1
CUST000017,CUST003682,132.08,1
CUST000017,CUST003697,186.19,1
CUST000017,CUST003857,263.84,1
CUST000017,CUST003914,119.57,1
CUST000017,CUST003919,145.62,1
CUST000017,CUST004021,220.81,1
CUST000017,CUST004199,143.92,1
CUST000017,CUST004233,265.04,1
CUST000017,CUST004378,84.02,1
CUST000017,CUST004385,138.34,1
CUST000017,CUST004625,212.33,1
CUST000017,CUST004714,135.8,1
CUST000017,CUST004792,171.64,1
CUST000017,CUST004912,80.64,1
CUST000017,CUST004913,1042.53,1
CUST000017,CUST004915,179.82,1
CUST000017,CUST004949,316.33,1
CUST000018,AGT00003,495.33,1
CUST000018,AGT00021,669.41,1
CUST000018,AGT00026,1724.84,1
CUST000018,AGT00061,436.47,1
CUST000018,AGT00070,1307.19,1
CUST000018,AGT00079,583.19,1
CUST000018,AGT00081,242.79,1
CUST000018,AGT00118,596.83,1
CUST000018,AGT00137,934.61,1
CUST000018,AGT00162,617.57,1
CUST000018,AGT00190,436.76,1
CUST000018,AGT00197,461.69,1
CUST000018,AGT00202,324.94,1
CUST000018,AGT00210,291.04,1
CUST000018,AGT00238,7493.5,1
CUST000018,AGT00254,694.23,1
CUST000018,AGT00261,806.95,1
CUST000018,CUST000178,716.39,1
CUST000018,CUST000444,754.35,1
CUST000018,CUST000521,837.32,1
CUST000018,CUST000586,1080.11,1
CUST000018,CUST000899,2031.94,1
CUST000018,CUST001035,956.01,1
CUST000018,CUST001073,683.58,1
CUST000018,CUST001097,1340.81,1
CUST000018,CUST001131,463.36,1
CUST000018,CUST001151,478.57,1
CUST000018,CUST001179,1315.04,1
CUST000018,CUST001207,320.98,1
CUST000018,CUST001499,773.62,1
CUST000018,CUST001722,874.64,1
CUST000018,CUST001765,310.53,1
CUST000018,CUST001804,643.02,1
CUST000018,CUST001885,976.86,1
CUST000018,CUST002039,306.26,1
CUST000018,CUST002251,397.07,1
CUST000018,CUST002484,9605.96,1
CUST000018,CUST002829,523.87,1
CUST000018,CUST002993,471.28,1
CUST000018,CUST003177,932.76,1
CUST000018,CUST003334,920.69,1
CUST000018,CUST003385,1020.89,1
CUST000018,CUST003423,1124.17,1
CUST000018,CUST003505,692.64,1
CUST000018,CUST003531,1555.52,1
CUST000018,CUST003580,878.06,1
CUST000018,CUST003643,1104.79,1
CUST000018,CUST003647,473.34,1
CUST000018,CUST004036,635.84,1
CUST000018,CUST004042,431.4,1
CUST000018,CUST004257,676.83,1
CUST000018,CUST004373,650.91,1
CUST000018,CUST004550,1192.05,1
CUST000018,CUST004648,890.03,2
CUST000018,CUST004732,864.49,1
CUST000019,AGT00018,3473.64,1
CUST000019,AGT00110,1168.74,1
CUST000019,AGT00137,2978.33,1
CUST000019,AGT00189,2045.28,1
CUST000019,AGT00290,1279.43,1
CUST000019,CUST000007,2134.31,1
CUST000019,CUST000071,2169.48,1
CUST000019,CUST000401,1260.61,1
CUST000019,CUST000491,2210.77,1
CUST000019,CUST000558,2847.96,1
CUST000019,CUST000702,1431.3,1
CUST000019,CUST000766,813.14,1
CUST000019,CUST000924,1169.41,1
CUST000019,CUST000931,1869.64,1
CUST000019,CUST001090,1693.53,1
CUST000019,CUST001241,1665.54,1
CUST000019,CUST001740,1648.7,1
CUST000019,CUST001775,710.83,1
CUST000019,CUST002073,1069.05,1
CUST000019,CUST002074,2107.76,1
CUST000019,CUST002142,1645.81,1
CUST000019,CUST002227,1940.5,1
CUST000019,CUST002718,2560.51,1
CUST000019,CUST003562,668.46,1
CUST000019,CUST003892,523.46,1
CUST000019,CUST004173,790.36,1
CUST000019,CUST004243,2729.66,1
CUST000019,CUST004261,3251.39,1
CUST000019,CUST004346,1049.26,1
CUST000019,CUST004425,966.76,1
CUST000019,CUST004449,1979.79,1
CUST000019,CUST004720,2170.62,1
CUST000019,CUST004727,1099.34,1
CUST000020,AGT00004,5649.18,2
CUST000020,AGT00006,1529.11,1
CUST000020,AGT00025,3991.52,2
CUST000020,AGT00026,2571.45,1
CUST000020,AGT00031,603.83,1
CUST000020,AGT00034,5033.950000000001,2
CUST000020,AGT00046,2022.05,1
CUST000020,AGT00048,1809.17,1
CUST000020,AGT00049,1226.71,1
CUST000020,AGT00052,4161.39,2
CUST000020,AGT00055,1295.87,1
CUST000020,AGT00058,2370.25,1
CUST000020,AGT00077,2752.44,1
CUST000020,AGT00079,1220.55,1
CUST000020,AGT00081,1562.15,1
CUST000020,AGT00097,2814.85,1
CUST000020,AGT00100,5355.34,2
CUST000020,AGT00102,4208.48,1
CUST000020,AGT00104,4351.299999999999,2
CUST000020,AGT00106,3346.7799999999997,2
CUST000020,AGT00111,2167.54,1
CUST000020,AGT00113,1084.61,1
CUST000020,AGT00114,2232.78,1
CUST000020,AGT00142,1778.47,1
CUST000020,AGT00169,1451.63,1
CUST000020,AGT00183,1196.91,1
CUST000020,AGT00193,6057.66,1
CUST000020,AGT00196,2428.79,1
CUST000020,AGT00197,3990.56,1
CUST000020,AGT00208,3847.78,1
CUST000020,AGT00211,1701.71,1
CUST000020,AGT00215,4871.21,2
CUST000020,AGT00223,2982.24,1
CUST000020,AGT00240,1719.91,1
CUST000020,AGT00247,1090.9,1
CUST000020,AGT00258,1733.93,1
CUST000020,AGT00260,1131.13,1
CUST000020,AGT00268,1987.49,1
CUST000020,AGT00279,1943.79,1
CUST000020,CUST000008,826.65,1
CUST000020,CUST000021,1180.65,1
CUST000020,CUST000029,1908.78,1
CUST000020,CUST000036,1026.67,1
CUST000020,CUST000108,3578.81,1
CUST000020,CUST000143,2144.27,1
CUST000020,CUST000202,941.19,1
CUST000020,CUST000230,1552.73,1
CUST000020,CUST000341,1414.82,1
CUST000020,CUST000414,1502.24,1
CUST000020,CUST000424,3786.51,1
CUST000020,CUST000467,2754.44,1
CUST000020,CUST000476,2177.53,1
CUST000020,CUST000674,830.66,1
CUST000020,CUST000704,3981.22,1
CUST000020,CUST000722,2093.77,1
CUST000020,CUST000747,1790.98,1
CUST000020,CUST000750,999.64,1
CUST000020,CUST000949,1534.32,1
CUST000020,CUST001050,970.84,1
CUST000020,CUST001153,1527.84,1
CUST000020,CUST001157,1447.79,1
CUST000020,CUST001159,1536.27,1
CUST000020,CUST001173,1922.78,1
CUST000020,CUST001199,1190.89,1
CUST000020,CUST001240,3240.66,1
CUST000020,CUST001276,1755.14,1
CUST000020,CUST001367,951.28,1
CUST000020,CUST001623,2601.57,1
CUST000020,CUST001644,3883.05,1
CUST000020,CUST001658,825.3,1
CUST000020,CUST001778,4897.93,1
CUST000020,CUST001807,2773.95,1
CUST000020,CUST001889,3392.28,1
CUST000020,CUST001961,2572.19,1
CUST000020,CUST001986,1667.08,1
CUST000020,CUST002093,4118.6,1
CUST000020,CUST002116,9088.64,1
CUST000020,CUST002192,1734.85,1
CUST000020,CUST002306,1458.4,1
CUST000020,CUST002308,3103.25,1
CUST000020,CUST002323,1789.49,1
CUST000020,CUST002330,1251.18,1
CUST000020,CUST002355,1848.15,1
CUST000020,CUST002377,2180.8,1
CUST000020,CUST002619,1797.14,1
CUST000020,CUST002680,1508.13,1
CUST000020,CUST002693,1971.34,1
CUST000020,CUST002740,3566.35,1
CUST000020,CUST002768,1841.06,1
CUST000020,CUST002784,2162.86,1
CUST000020,CUST002856,2363.79,1
CUST000020,CUST003039,913.07,1
CUST000020,CUST003111,1442.01,1
CUST000020,CUST003177,2756.95,1
CUST000020,CUST003266,1425.46,1
CUST000020,CUST003282,1533.37,1
CUST000020,CUST003323,3353.5,1
CUST000020,CUST003331,1060.93,1
CUST000020,CUST003420,1187.62,1
CUST000020,CUST003479,1741.91,1
CUST000020,CUST003493,1664.86,1
CUST000020,CUST003499,2208.83,1
CUST000020,CUST003515,725.25,1
CUST000020,CUST003632,1722.46,1
CUST000020,CUST003662,842.28,1
CUST000020,CUST003692,992.84,1
CUST000020,CUST003733,2695.27,1
CUST000020,CUST003784,1960.56,1
CUST000020,CUST003839,1664.88,1
CUST000020,CUST003948,1878.2,1
CUST000020,CUST004080,1770.18,1
CUST000020,CUST004106,2649.83,1
CUST000020,CUST004128,1887.09,1
CUST000020,CUST004158,1780.41,1
CUST000020,CUST004222,4197.44,1
CUST000020,CUST004226,1947.13,1
CUST000020,CUST004229,830.75,1
CUST000020,CUST004238,1038.28,1
CUST000020,CUST004242,2612.42,1
CUST000020,CUST004247,2345.63,1
CUST000020,CUST004262,21186.01,1
CUST000020,CUST004270,1467.64,1
CUST000020,CUST004318,1604.88,1
CUST000020,CUST004355,878.82,1
CUST000020,CUST004393,736.75,1
CUST000020,CUST004413,1695.38,1
CUST000020,CUST004489,2661.33,1
CUST000020,CUST004622,2296.35,1
CUST000020,CUST004659,3714.74,1
CUST000020,CUST004673,2571.3,1
CUST000020,CUST004748,1054.84,1
CUST000020,CUST004822,2112.71,1
CUST000020,CUST004851,2802.14,1
CUST000020,CUST004916,3244.71,2
CUST000020,CUST004992,1033.77,1
CUST000020,CUST004996,2690.15,1
CUST000021,AGT00001,313.27,1
CUST000021,AGT00005,188.08,1
CUST000021,AGT00022,256.24,1
CUST000021,AGT00037,227.36,1
CUST000021,AGT00041,354.86,1
CUST000021,AGT00043,114.14,1
CUST000021,AGT00050,263.3,1
CUST000021,AGT00069,338.95,1
CUST000021,AGT00071,198.81,1
CUST000021,AGT00094,230.71,1
CUST000021,AGT00099,417.49,1
CUST000021,AGT00125,223.24,1
CUST000021,AGT00131,158.83,1
CUST000021,AGT00148,239.45,1
CUST000021,AGT00162,259.75,1
CUST000021,AGT00183,336.91,1
CUST000021,AGT00203,448.83,1
CUST000021,AGT00222,233.97,1
CUST000021,AGT00298,294.63,1
CUST000021,CUST000459,73.57,1
CUST000021,CUST000723,253.06,1
CUST000021,CUST000760,148.81,1
CUST000021,CUST000850,80.67,1
CUST000021,CUST000895,133.66,1
CUST000021,CUST001139,274.8,1
CUST000021,CUST001322,172.71,1
CUST000021,CUST001408,182.15,1
CUST000021,CUST001775,286.09,1
CUST000021,CUST001804,200.33,1
CUST000021,CUST001906,278.67,1
CUST000021,CUST002383,301.17,1
CUST000021,CUST002387,155.8,1
CUST000021,CUST002526,255.18,1
CUST000021,CUST002661,363.37,1
CUST000021,CUST002887,184.53,1
CUST000021,CUST002916,146.11,1
CUST000021,CUST003174,216.58,1
CUST000021,CUST003248,281.09,1
CUST000021,CUST003482,187.07,1
CUST000021,CUST003499,353.01,1
CUST000021,CUST003542,346.07,1
CUST000021,CUST003544,162.0,1
CUST000021,CUST003904,124.81,1
CUST000021,CUST004063,144.6,1
CUST000021,CUST004216,98.24,1
CUST000021,CUST004348,224.14,1
CUST000021,CUST004359,131.43,1
CUST000021,CUST004405,158.77,1
CUST000021,CUST004457,3955.98,1
CUST000021,CUST004493,328.48,1
CUST000021,CUST004497,264.4,1
CUST000021,CUST004563,308.18,1
CUST000021,CUST004686,144.62,1
CUST000021,CUST004788,214.98,1
CUST000021,CUST004933,96.83,1
CUST000021,CUST004953,320.58,1
CUST000022,AGT00002,389.78,1
CUST000022,AGT00018,121.2,1
CUST000022,AGT00025,687.24,1
CUST000022,AGT00032,495.1,1
CUST000022,AGT00071,649.39,1
CUST000022,AGT00116,571.07,1
CUST000022,AGT00117,679.43,1
CUST000022,AGT00119,747.42,1
CUST000022,AGT00128,1419.83,1
CUST000022,AGT00129,1065.02,1
CUST000022,AGT00135,1104.68,1
CUST000022,AGT00137,450.73,1
CUST000022,AGT00141,427.45,1
CUST000022,AGT00143,1527.26,1
CUST000022,AGT00147,1402.2,1
CUST000022,AGT00167,667.26,1
CUST000022,AGT00171,507.5,1
CUST000022,AGT00176,464.68,1
CUST000022,AGT00188,977.24,1
