node_id,node_type
CUST001553,customer
CUST001554,customer
CUST001555,customer
CUST001556,customer
CUST001557,customer
CUST001558,customer
CUST001559,customer
CUST001560,customer
CUST001561,customer
CUST001562,customer
CUST001563,customer
CUST001564,customer
CUST001565,customer
CUST001566,customer
CUST001567,customer
CUST001568,customer
CUST001569,customer
CUST001570,customer
CUST001571,customer
CUST001572,customer
CUST001573,customer
CUST001574,customer
CUST001575,customer
CUST001576,customer
CUST001577,customer
CUST001578,customer
CUST001579,customer
CUST001580,customer
CUST001581,customer
CUST001582,customer
CUST001583,customer
CUST001584,customer
CUST001585,customer
CUST001586,customer
CUST001587,customer
CUST001588,customer
CUST001589,customer
CUST001590,customer
CUST001591,customer
CUST001592,customer
CUST001593,customer
CUST001594,customer
CUST001595,customer
CUST001596,customer
CUST001597,customer
CUST001598,customer
CUST001599,customer
CUST001600,customer
CUST001601,customer
CUST001602,customer
CUST001603,customer
CUST001604,customer
CUST001605,customer
CUST001606,customer
CUST001607,customer
CUST001608,customer
CUST001609,customer
CUST001610,customer
CUST001611,customer
CUST001612,customer
CUST001613,customer
CUST001614,customer
CUST001615,customer
CUST001616,customer
CUST001617,customer
CUST001618,customer
CUST001619,customer
CUST001620,customer
CUST001621,customer
CUST001622,customer
CUST001623,customer
CUST001624,customer
CUST001625,customer
CUST001626,customer
CUST001627,customer
CUST001628,customer
CUST001629,customer
CUST001630,customer
CUST001631,customer
CUST001632,customer
CUST001633,customer
CUST001634,customer
CUST001635,customer
CUST001636,customer
CUST001637,customer
CUST001638,customer
CUST001639,customer
CUST001640,customer
CUST001641,customer
CUST001642,customer
CUST001643,customer
CUST001644,customer
CUST001645,customer
CUST001646,customer
CUST001647,customer
CUST001648,customer
CUST001649,customer
CUST001650,customer
CUST001651,customer
CUST001652,customer
CUST001653,customer
CUST001654,customer
CUST001655,customer
CUST001656,customer
CUST001657,customer
CUST001658,customer
CUST001659,customer
CUST001660,customer
CUST001661,customer
CUST001662,customer
CUST001663,customer
CUST001664,customer
CUST001665,customer
CUST001666,customer
CUST001667,customer
CUST001668,customer
CUST001669,customer
CUST001670,customer
CUST001671,customer
CUST001672,customer
CUST001673,customer
CUST001674,customer
CUST001675,customer
CUST001676,customer
CUST001677,customer
CUST001678,customer
CUST001679,customer
CUST001680,customer
CUST001681,customer
CUST001682,customer
CUST001683,customer
CUST001684,customer
CUST001685,customer
CUST001686,customer
CUST001687,customer
CUST001688,customer
CUST001689,customer
CUST001690,customer
CUST001691,customer
CUST001692,customer
CUST001693,customer
CUST001694,customer
CUST001695,customer
CUST001696,customer
CUST001697,customer
CUST001698,customer
CUST001699,customer
CUST001700,customer
CUST001701,customer
CUST001702,customer
CUST001703,customer
CUST001704,customer
CUST001705,customer
CUST001706,customer
CUST001707,customer
CUST001708,customer
CUST001709,customer
CUST001710,customer
CUST001711,customer
CUST001712,customer
CUST001713,customer
CUST001714,customer
CUST001715,customer
CUST001716,customer
CUST001717,customer
CUST001718,customer
CUST001719,customer
CUST001720,customer
CUST001721,customer
CUST001722,customer
CUST001723,customer
CUST001724,customer
CUST001725,customer
CUST001726,customer
CUST001727,customer
CUST001728,customer
CUST001729,customer
CUST001730,customer
CUST001731,customer
CUST001732,customer
CUST001733,customer
CUST001734,customer
CUST001735,customer
CUST001736,customer
CUST001737,customer
CUST001738,customer
CUST001739,customer
CUST001740,customer
CUST001741,customer
CUST001742,customer
CUST001743,customer
CUST001744,customer
CUST001745,customer
CUST001746,customer
CUST001747,customer
CUST001748,customer
CUST001749,customer
CUST001750,customer
CUST001751,customer
CUST001752,customer
CUST001753,customer
CUST001754,customer
CUST001755,customer
CUST001756,customer
CUST001757,customer
CUST001758,customer
CUST001759,customer
CUST001760,customer
CUST001761,customer
CUST001762,customer
CUST001763,customer
CUST001764,customer
CUST001765,customer
CUST001766,customer
CUST001767,customer
CUST001768,customer
CUST001769,customer
CUST001770,customer
CUST001771,customer
CUST001772,customer
CUST001773,customer
CUST001774,customer
CUST001775,customer
CUST001776,customer
CUST001777,customer
CUST001778,customer
CUST001779,customer
CUST001780,customer
CUST001781,customer
CUST001782,customer
CUST001783,customer
CUST001784,customer
CUST001785,customer
CUST001786,customer
CUST001787,customer
CUST001788,customer
CUST001789,customer
CUST001790,customer
CUST001791,customer
CUST001792,customer
CUST001793,customer
CUST001794,customer
CUST001795,customer
CUST001796,customer
CUST001797,customer
CUST001798,customer
CUST001799,customer
CUST001800,customer
CUST001801,customer
CUST001802,customer
CUST001803,customer
CUST001804,customer
CUST001805,customer
CUST001806,customer
CUST001807,customer
CUST001808,customer
CUST001809,customer
CUST001810,customer
CUST001811,customer
CUST001812,customer
CUST001813,customer
CUST001814,customer
CUST001815,customer
CUST001816,customer
CUST001817,customer
CUST001818,customer
CUST001819,customer
CUST001820,customer
CUST001821,customer
CUST001822,customer
CUST001823,customer
CUST001824,customer
CUST001825,customer
CUST001826,customer
CUST001827,customer
CUST001828,customer
CUST001829,customer
CUST001830,customer
CUST001831,customer
CUST001832,customer
CUST001833,customer
CUST001834,customer
CUST001835,customer
CUST001836,customer
CUST001837,customer
CUST001838,customer
CUST001839,customer
CUST001840,customer
CUST001841,customer
CUST001842,customer
CUST001843,customer
CUST001844,customer
CUST001845,customer
CUST001846,customer
CUST001847,customer
CUST001848,customer
CUST001849,customer
CUST001850,customer
CUST001851,customer
CUST001852,customer
CUST001853,customer
CUST001854,customer
CUST001855,customer
CUST001856,customer
CUST001857,customer
CUST001858,customer
CUST001859,customer
CUST001860,customer
CUST001861,customer
CUST001862,customer
CUST001863,customer
CUST001864,customer
CUST001865,customer
CUST001866,customer
CUST001867,customer
CUST001868,customer
CUST001869,customer
CUST001870,customer
CUST001871,customer
CUST001872,customer
CUST001873,customer
CUST001874,customer
CUST001875,customer
CUST001876,customer
CUST001877,customer
CUST001878,customer
CUST001879,customer
CUST001880,customer
CUST001881,customer
CUST001882,customer
CUST001883,customer
CUST001884,customer
CUST001885,customer
CUST001886,customer
CUST001887,customer
CUST001888,customer
CUST001889,customer
CUST001890,customer
CUST001891,customer
CUST001892,customer
CUST001893,customer
CUST001894,customer
CUST001895,customer
CUST001896,customer
CUST001897,customer
CUST001898,customer
CUST001899,customer
CUST001900,customer
CUST001901,customer
CUST001902,customer
CUST001903,customer
CUST001904,customer
CUST001905,customer
CUST001906,customer
CUST001907,customer
CUST001908,customer
CUST001909,customer
CUST001910,customer
CUST001911,customer
CUST001912,customer
CUST001913,customer
CUST001914,customer
CUST001915,customer
CUST001916,customer
CUST001917,customer
CUST001918,customer
CUST001919,customer
CUST001920,customer
CUST001921,customer
CUST001922,customer
CUST001923,customer
CUST001924,customer
CUST001925,customer
CUST001926,customer
CUST001927,customer
CUST001928,customer
CUST001929,customer
CUST001930,customer
CUST001931,customer
CUST001932,customer
CUST001933,customer
CUST001934,customer
CUST001935,customer
CUST001936,customer
CUST001937,customer
CUST001938,customer
CUST001939,customer
CUST001940,customer
CUST001941,customer
CUST001942,customer
CUST001943,customer
CUST001944,customer
CUST001945,customer
CUST001946,customer
CUST001947,customer
CUST001948,customer
CUST001949,customer
CUST001950,customer
CUST001951,customer
CUST001952,customer
CUST001953,customer
CUST001954,customer
CUST001955,customer
CUST001956,customer
CUST001957,customer
CUST001958,customer
CUST001959,customer
CUST001960,customer
CUST001961,customer
CUST001962,customer
CUST001963,customer
CUST001964,customer
CUST001965,customer
CUST001966,customer
CUST001967,customer
CUST001968,customer
CUST001969,customer
CUST001970,customer
CUST001971,customer
CUST001972,customer
CUST001973,customer
CUST001974,customer
CUST001975,customer
CUST001976,customer
CUST001977,customer
CUST001978,customer
CUST001979,customer
CUST001980,customer
CUST001981,customer
CUST001982,customer
CUST001983,customer
CUST001984,customer
CUST001985,customer
CUST001986,customer
CUST001987,customer
CUST001988,customer
CUST001989,customer
CUST001990,customer
CUST001991,customer
CUST001992,customer
CUST001993,customer
CUST001994,customer
CUST001995,customer
CUST001996,customer
CUST001997,customer
CUST001998,customer
CUST001999,customer
CUST002000,customer
CUST002001,customer
CUST002002,customer
CUST002003,customer
CUST002004,customer
CUST002005,customer
CUST002006,customer
CUST002007,customer
CUST002008,customer
CUST002009,customer
CUST002010,customer
CUST002011,customer
CUST002012,customer
CUST002013,customer
CUST002014,customer
CUST002015,customer
CUST002016,customer
CUST002017,customer
CUST002018,customer
CUST002019,customer
CUST002020,customer
CUST002021,customer
CUST002022,customer
CUST002023,customer
CUST002024,customer
CUST002025,customer
CUST002026,customer
CUST002027,customer
CUST002028,customer
CUST002029,customer
CUST002030,customer
CUST002031,customer
CUST002032,customer
CUST002033,customer
CUST002034,customer
CUST002035,customer
CUST002036,customer
CUST002037,customer
CUST002038,customer
CUST002039,customer
CUST002040,customer
CUST002041,customer
CUST002042,customer
CUST002043,customer
CUST002044,customer
CUST002045,customer
CUST002046,customer
CUST002047,customer
CUST002048,customer
CUST002049,customer
CUST002050,customer
CUST002051,customer
CUST002052,customer
CUST002053,customer
CUST002054,customer
CUST002055,customer
CUST002056,customer
CUST002057,customer
CUST002058,customer
CUST002059,customer
CUST002060,customer
CUST002061,customer
CUST002062,customer
CUST002063,customer
CUST002064,customer
CUST002065,customer
CUST002066,customer
CUST002067,customer
CUST002068,customer
CUST002069,customer
CUST002070,customer
CUST002071,customer
CUST002072,customer
CUST002073,customer
CUST002074,customer
CUST002075,customer
CUST002076,customer
CUST002077,customer
CUST002078,customer
CUST002079,customer
CUST002080,customer
CUST002081,customer
CUST002082,customer
CUST002083,customer
CUST002084,customer
CUST002085,customer
CUST002086,customer
CUST002087,customer
CUST002088,customer
CUST002089,customer
CUST002090,customer
CUST002091,customer
CUST002092,customer
CUST002093,customer
CUST002094,customer
CUST002095,customer
CUST002096,customer
CUST002097,customer
CUST002098,customer
CUST002099,customer
CUST002100,customer
CUST002101,customer
CUST002102,customer
CUST002103,customer
CUST002104,customer
CUST002105,customer
CUST002106,customer
CUST002107,customer
CUST002108,customer
CUST002109,customer
CUST002110,customer
CUST002111,customer
CUST002112,customer
CUST002113,customer
CUST002114,customer
CUST002115,customer
CUST002116,customer
CUST002117,customer
CUST002118,customer
CUST002119,customer
CUST002120,customer
CUST002121,customer
CUST002122,customer
CUST002123,customer
CUST002124,customer
CUST002125,customer
CUST002126,customer
CUST002127,customer
CUST002128,customer
CUST002129,customer
CUST002130,customer
CUST002131,customer
CUST002132,customer
CUST002133,customer
CUST002134,customer
CUST002135,customer
CUST002136,customer
CUST002137,customer
CUST002138,customer
CUST002139,customer
CUST002140,customer
CUST002141,customer
CUST002142,customer
CUST002143,customer
CUST002144,customer
CUST002145,customer
CUST002146,customer
CUST002147,customer
CUST002148,customer
CUST002149,customer
CUST002150,customer
CUST002151,customer
CUST002152,customer
CUST002153,customer
CUST002154,customer
CUST002155,customer
CUST002156,customer
CUST002157,customer
CUST002158,customer
CUST002159,customer
CUST002160,customer
CUST002161,customer
CUST002162,customer
CUST002163,customer
CUST002164,customer
CUST002165,customer
CUST002166,customer
CUST002167,customer
CUST002168,customer
CUST002169,customer
CUST002170,customer
CUST002171,customer
CUST002172,customer
CUST002173,customer
CUST002174,customer
CUST002175,customer
CUST002176,customer
CUST002177,customer
CUST002178,customer
CUST002179,customer
CUST002180,customer
CUST002181,customer
CUST002182,customer
CUST002183,customer
CUST002184,customer
CUST002185,customer
CUST002186,customer
CUST002187,customer
CUST002188,customer
CUST002189,customer
CUST002190,customer
CUST002191,customer
CUST002192,customer
CUST002193,customer
CUST002194,customer
CUST002195,customer
CUST002196,customer
CUST002197,customer
CUST002198,customer
CUST002199,customer
CUST002200,customer
CUST002201,customer
CUST002202,customer
CUST002203,customer
CUST002204,customer
CUST002205,customer
CUST002206,customer
CUST002207,customer
CUST002208,customer
CUST002209,customer
CUST002210,customer
CUST002211,customer
CUST002212,customer
CUST002213,customer
CUST002214,customer
CUST002215,customer
CUST002216,customer
CUST002217,customer
CUST002218,customer
CUST002219,customer
CUST002220,customer
CUST002221,customer
CUST002222,customer
CUST002223,customer
CUST002224,customer
CUST002225,customer
CUST002226,customer
CUST002227,customer
CUST002228,customer
CUST002229,customer
CUST002230,customer
CUST002231,customer
CUST002232,customer
CUST002233,customer
CUST002234,customer
CUST002235,customer
CUST002236,customer
CUST002237,customer
CUST002238,customer
CUST002239,customer
CUST002240,customer
CUST002241,customer
CUST002242,customer
CUST002243,customer
CUST002244,customer
CUST002245,customer
CUST002246,customer
CUST002247,customer
CUST002248,customer
CUST002249,customer
