device_id,sim_id,customer_id,first_seen_date,is_current,is_unauthorized,device_age_days,os_type,sim_change_count,linked_account_count,device_risk_score
DEV0000313,SIM0000313,CUST000313,2025-08-28,True,False,215,Android,3,1,0.201
DEV0000314,SIM0000314,CUST000314,2025-05-12,True,False,323,Android,0,1,0.176
DEV0000315,SIM0000315,CUST000315,2024-12-10,True,False,476,Android,0,1,0.211
DEV0000316,SIM0000316,CUST000316,2025-09-20,True,False,192,Android,0,1,0.073
DEV0000317,SIM0000317,CUST000317,2025-08-25,True,False,218,Android,0,1,0.117
DEV0000318,SIM0000318,CUST000318,2025-01-11,True,False,444,Android,0,1,0.026
DEV0000319,SIM0000319,CUST000319,2025-01-22,True,False,433,Android,0,1,0.158
DEV0000320,SIM0000320,CUST000320,2023-07-22,True,False,983,Android,0,1,0.191
DEV0000321,SIM0000321,CUST000321,2023-02-23,True,False,1132,Android,0,1,0.255
DEV0000322,SIM0000322,CUST000322,2025-07-08,True,False,266,Android,0,1,0.423
DEV0000323,SIM0000323,CUST000323,2019-04-17,True,False,2540,Android,0,1,0.24
DEV0000324,SIM0000324,CUST000324,2025-11-01,True,False,150,Android,1,1,0.281
DEV0000325,SIM0000325,CUST000325,2024-12-17,True,False,469,Android,0,1,0.149
DEV0000326,SIM0000326,CUST000326,2025-11-15,True,False,136,Android,0,1,0.151
DEV0000327,SIM0000327,CUST000327,2025-03-30,True,False,366,Android,0,1,0.455
DEV0000328,SIM0000328,CUST000328,2025-08-23,True,False,220,iOS,0,1,0.19
DEV0000329,SIM0000329,CUST000329,2025-04-18,True,False,347,Android,0,1,0.206
DEV0000330,SIM0000330,CUST000330,2023-08-07,True,False,967,Android,1,1,0.39
DEV0000331,SIM0000331,CUST000331,2024-09-29,True,False,548,Android,0,1,0.454
DEV0000332,SIM0000332,CUST000332,2024-05-14,True,False,686,Android,0,1,0.267
DEV0000333,SIM0000333,CUST000333,2025-12-10,True,False,111,Android,0,1,0.233
DEV0000334,SIM0000334,CUST000334,2025-12-07,True,False,114,Android,0,1,0.31
DEV0000335,SIM0000335,CUST000335,2025-08-28,True,False,215,Android,0,1,0.117
DEV0000336,SIM0000336,CUST000336,2022-05-12,True,False,1419,Android,0,1,0.042
DEV0000337,SIM0000337,CUST000337,2024-09-02,True,False,575,Android,1,1,0.365
DEV0000338,SIM0000338,CUST000338,2025-11-18,True,False,133,Android,1,1,0.177
DEV0000339,SIM0000339,CUST000339,2025-03-30,True,False,366,Android,0,1,0.355
DEV0000340,SIM0000340,CUST000340,2023-12-04,True,False,848,Android,0,1,0.176
DEV0000341,SIM0000341,CUST000341,2024-10-05,True,False,542,Android,0,1,0.058
DEV0000342,SIM0000342,CUST000342,2025-06-14,True,False,290,Android,0,1,0.461
DEV0000343,SIM0000343,CUST000343,2025-12-09,True,False,112,Android,0,1,0.142
DEV0000344,SIM0000344,CUST000344,2025-12-25,True,False,96,iOS,0,1,0.211
DEV0000345,SIM0000345,CUST000345,2025-01-05,True,False,450,Android,0,1,0.093
DEV0000346,SIM0000346,CUST000346,2024-05-19,True,False,681,Android,0,1,0.1
DEV0000347,SIM0000347,CUST000347,2025-08-16,True,False,227,Android,0,1,0.318
DEV0000348,SIM0000348,CUST000348,2021-12-31,True,False,1551,Android,0,1,0.324
DEV0000349,SIM0000349,CUST000349,2025-08-10,True,False,233,Android,1,1,0.158
DEV0000350,SIM0000350,CUST000350,2025-12-01,True,False,120,Android,0,1,0.12
DEV0000351,SIM0000351,CUST000351,2024-05-03,True,False,697,Android,0,1,0.282
DEV0000352,SIM0000352,CUST000352,2025-07-16,True,False,258,Android,0,1,0.21
DEV0000353,SIM0000353,CUST000353,2025-12-07,True,False,114,iOS,0,1,0.148
DEV0000354,SIM0000354,CUST000354,2024-10-03,True,False,544,Android,0,1,0.095
DEV0000355,SIM0000355,CUST000355,2025-05-20,True,False,315,Android,0,1,0.323
DEV0000356,SIM0000356,CUST000356,2025-09-13,True,False,199,Android,0,1,0.069
DEV0000357,SIM0000357,CUST000357,2025-01-06,True,False,449,Android,0,1,0.254
DEV0000358,SIM0000358,CUST000358,2021-11-09,True,False,1603,Android,0,1,0.027
DEV0000359,SIM0000359,CUST000359,2024-11-18,True,False,498,Android,0,1,0.271
DEV0000360,SIM0000360,CUST000360,2025-09-20,True,False,192,Android,0,1,0.061
DEV0000361,SIM0000361,CUST000361,2025-11-22,True,False,129,Android,0,1,0.212
DEV0000362,SIM0000362,CUST000362,2023-03-31,True,False,1096,Android,0,1,0.091
DEV0000363,SIM0000363,CUST000363,2024-04-22,True,False,708,Android,0,1,0.112
DEV0000364,SIM0000364,CUST000364,2025-10-08,True,False,174,Android,0,1,0.289
DEV0000365,SIM0000365,CUST000365,2022-09-18,True,False,1290,Android,1,1,0.171
DEV0000366,SIM0000366,CUST000366,2025-08-22,True,False,221,Android,0,1,0.174
DEV0000367,SIM0000367,CUST000367,2025-04-01,True,False,364,Android,0,1,0.122
DEV0000368,SIM0000368,CUST000368,2025-10-01,True,False,181,Android,0,1,0.08
DEV0000369,SIM0000369,CUST000369,2024-05-22,True,False,678,Android,1,1,0.083
DEV0000370,SIM0000370,CUST000370,2025-11-08,True,False,143,Android,0,1,0.121
DEV0000371,SIM0000371,CUST000371,2025-09-19,True,False,193,Android,0,1,0.049
DEV0000372,SIM0000372,CUST000372,2025-05-27,True,False,308,Android,3,1,0.181
DEV0000373,SIM0000373,CUST000373,2024-03-15,True,False,746,Android,0,1,0.153
DEV0000374,SIM0000374,CUST000374,2025-11-30,True,False,121,Android,0,1,0.153
DEV0000375,SIM0000375,CUST000375,2025-08-14,True,False,229,Android,0,1,0.203
DEV0000376,SIM0000376,CUST000376,2025-07-01,True,False,273,Android,0,1,0.067
DEV0000377,SIM0000377,CUST000377,2025-08-26,True,False,217,Android,0,1,0.23
DEV0000378,SIM0000378,CUST000378,2023-11-17,True,False,865,Android,0,1,0.304
DEV0000379,SIM0000379,CUST000379,2024-04-24,True,False,706,Android,0,1,0.621
DEV0000380,SIM0000380,CUST000380,2024-09-02,True,False,575,Android,0,1,0.084
DEV0000381,SIM0000381,CUST000381,2025-12-11,True,False,110,Android,0,1,0.015
DEV0000382,SIM0000382,CUST000382,2025-02-14,True,False,410,Android,0,1,0.066
DEV0000383,SIM0000383,CUST000383,2024-10-12,True,False,535,Android,0,1,0.147
DEV0000384,SIM0000384,CUST000384,2023-05-31,True,False,1035,Android,0,1,0.167
DEV0000385,SIM0000385,CUST000385,2024-07-23,True,False,616,iOS,0,1,0.424
DEV0000386,SIM0000386,CUST000386,2025-12-09,True,False,112,Android,0,1,0.169
DEV0000387,SIM0000387,CUST000387,2024-06-24,True,False,645,Android,0,1,0.109
DEV0000388,SIM0000388,CUST000388,2025-12-05,True,False,116,Android,0,1,0.081
DEV0000389,SIM0000389,CUST000389,2025-05-27,True,False,308,Android,0,1,0.34
DEV0000390,SIM0000390,CUST000390,2025-08-29,True,False,214,Android,0,1,0.147
DEV0000391,SIM0000391,CUST000391,2025-01-01,True,False,454,Android,1,1,0.221
DEV0000392,SIM0000392,CUST000392,2025-09-08,True,False,204,Android,0,1,0.12
DEV0000393,SIM0000393,CUST000393,2022-10-17,True,False,1261,Android,0,1,0.085
DEV0000394,SIM0000394,CUST000394,2024-09-05,True,False,572,Android,0,1,0.279
DEV0000395,SIM0000395,CUST000395,2025-06-12,True,False,292,Android,0,1,0.049
DEV0000396,SIM0000396,CUST000396,2025-12-29,True,False,92,Android,1,1,0.35
DEV0000397,SIM0000397,CUST000397,2024-08-05,True,False,603,Android,0,1,0.047
DEV0000398,SIM0000398,CUST000398,2024-08-19,True,False,589,Android,0,1,0.044
DEV0000399,SIM0000399,CUST000399,2025-12-07,True,False,114,Android,0,1,0.194
DEV0000400,SIM0000400,CUST000400,2022-09-09,True,False,1299,Android,0,1,0.279
DEV0000401,SIM0000401,CUST000401,2024-07-07,True,False,632,Android,0,1,0.264
DEV0000402,SIM0000402,CUST000402,2025-01-15,True,False,440,Android,0,1,0.544
DEV0000403,SIM0000403,CUST000403,2024-11-30,True,False,486,Android,1,1,0.32
DEV0000404,SIM0000404,CUST000404,2022-12-27,True,False,1190,Android,0,1,0.3
DEV0000405,SIM0000405,CUST000405,2023-02-19,True,False,1136,Android,0,1,0.232
DEV0000406,SIM0000406,CUST000406,2025-10-24,True,False,158,Android,1,1,0.106
DEV0000407,SIM0000407,CUST000407,2025-08-06,True,False,237,Android,0,1,0.319
DEV0000408,SIM0000408,CUST000408,2024-01-27,True,False,794,Android,0,1,0.115
DEV0000409,SIM0000409,CUST000409,2022-11-26,True,False,1221,Android,1,1,0.1
DEV0000410,SIM0000410,CUST000410,2025-10-07,True,False,175,Android,0,1,0.08
DEV0000411,SIM0000411,CUST000411,2025-10-24,True,False,158,Android,0,1,0.017
DEV0000412,SIM0000412,CUST000412,2025-10-21,True,False,161,Android,1,1,0.081
DEV0000413,SIM0000413,CUST000413,2025-11-18,True,False,133,iOS,0,1,0.179
DEV0000414,SIM0000414,CUST000414,2025-06-17,True,False,287,Android,0,1,0.435
DEV0000415,SIM0000415,CUST000415,2025-02-24,True,False,400,Android,0,1,0.157
DEV0000416,SIM0000416,CUST000416,2023-10-07,True,False,906,Android,0,1,0.256
DEV0000417,SIM0000417,CUST000417,2024-09-17,True,False,560,Android,0,1,0.333
DEV0000418,SIM0000418,CUST000418,2025-05-29,True,False,306,Android,0,1,0.274
DEV0000419,SIM0000419,CUST000419,2024-01-09,True,False,812,iOS,0,1,0.222
DEV0000420,SIM0000420,CUST000420,2025-05-06,True,False,329,iOS,0,1,0.083
DEV0000421,SIM0000421,CUST000421,2023-06-18,True,False,1017,Android,0,1,0.159
DEV0000422,SIM0000422,CUST000422,2024-11-09,True,False,507,Android,0,1,0.327
DEV0000423,SIM0000423,CUST000423,2025-09-24,True,False,188,iOS,0,1,0.155
DEV0000424,SIM0000424,CUST000424,2024-08-06,True,False,602,Android,0,1,0.087
DEV0000425,SIM0000425,CUST000425,2024-03-20,True,False,741,Android,0,1,0.034
DEV0000426,SIM0000426,CUST000426,2024-05-02,True,False,698,Android,0,1,0.35
DEV0000427,SIM0000427,CUST000427,2025-10-19,True,False,163,Android,0,1,0.184
DEV0000428,SIM0000428,CUST000428,2025-01-03,True,False,452,Android,0,1,0.052
DEV0000429,SIM0000429,CUST000429,2025-08-28,True,False,215,Android,0,1,0.155
DEV0000430,SIM0000430,CUST000430,2023-05-24,True,False,1042,Android,0,1,0.082
DEV0000431,SIM0000431,CUST000431,2024-04-05,True,False,725,Android,0,1,0.269
DEV0000432,SIM0000432,CUST000432,2025-07-29,True,False,245,Android,0,1,0.153
DEV0000433,SIM0000433,CUST000433,2024-02-27,True,False,763,Android,0,1,0.094
DEV0000434,SIM0000434,CUST000434,2025-07-02,True,False,272,Android,0,1,0.106
DEV0000435,SIM0000435,CUST000435,2025-12-17,True,False,104,Android,0,1,0.195
DEV0000436,SIM0000436,CUST000436,2023-06-22,True,False,1013,Android,0,1,0.254
DEV0000437,SIM0000437,CUST000437,2023-11-13,True,False,869,Android,0,1,0.293
DEV0000438,SIM0000438,CUST000438,2024-04-29,True,False,701,iOS,0,1,0.256
DEV0000439,SIM0000439,CUST000439,2024-06-06,True,False,663,Android,0,1,0.236
DEV0000440,SIM0000440,CUST000440,2023-10-25,True,False,888,Android,0,1,0.09
DEV0000441,SIM0000441,CUST000441,2025-01-03,True,False,452,Android,0,1,0.113
DEV0000442,SIM0000442,CUST000442,2024-08-17,True,False,591,Android,0,1,0.109
DEV0000443,SIM0000443,CUST000443,2025-06-29,True,False,275,Android,0,1,0.244
DEV0000444,SIM0000444,CUST000444,2025-01-01,True,False,454,Android,1,1,0.017
DEV0000445,SIM0000445,CUST000445,2025-10-19,True,False,163,Android,0,1,0.617
DEV0000446,SIM0000446,CUST000446,2025-06-10,True,False,294,Android,0,1,0.051
DEV0000447,SIM0000447,CUST000447,2025-01-07,True,False,448,Android,1,1,0.472
DEV0000448,SIM0000448,CUST000448,2023-08-28,True,False,946,Android,0,1,0.213
DEV0000449,SIM0000449,CUST000449,2024-07-16,True,False,623,Android,0,1,0.207
DEV0000450,SIM0000450,CUST000450,2025-04-26,True,False,339,Android,0,1,0.085
DEV0000451,SIM0000451,CUST000451,2024-02-22,True,False,768,Android,0,1,0.199
DEV0000452,SIM0000452,CUST000452,2025-11-20,True,False,131,Android,0,1,0.097
DEV0000453,SIM0000453,CUST000453,2025-08-12,True,False,231,Android,1,1,0.188
DEV0000454,SIM0000454,CUST000454,2025-07-18,True,False,256,Android,0,1,0.206
DEV0000455,SIM0000455,CUST000455,2025-11-03,True,False,148,Android,0,1,0.206
DEV0000456,SIM0000456,CUST000456,2025-04-30,True,False,335,Android,0,1,0.475
DEV0000457,SIM0000457,CUST000457,2024-10-18,True,False,529,Android,1,1,0.087
DEV0000458,SIM0000458,CUST000458,2025-04-08,True,False,357,Android,0,1,0.272
DEV0000459,SIM0000459,CUST000459,2023-11-08,True,False,874,Android,0,1,0.081
DEV0000460,SIM0000460,CUST000460,2025-01-20,True,False,435,Android,0,1,0.127
DEV0000461,SIM0000461,CUST000461,2024-10-25,True,False,522,Android,0,1,0.28
DEV0000462,SIM0000462,CUST000462,2025-08-20,True,False,223,Android,0,1,0.232
DEV0000463,SIM0000463,CUST000463,2024-04-02,True,False,728,iOS,0,1,0.476
DEV0000464,SIM0000464,CUST000464,2025-09-24,True,False,188,Android,0,1,0.123
DEV0000465,SIM0000465,CUST000465,2023-10-06,True,False,907,Android,0,1,0.227
DEV0000466,SIM0000466,CUST000466,2025-04-10,True,False,355,Android,0,1,0.224
DEV0000467,SIM0000467,CUST000467,2025-04-25,True,False,340,Android,0,1,0.134
DEV0000468,SIM0000468,CUST000468,2025-10-19,True,False,163,Android,0,1,0.245
DEV0000469,SIM0000469,CUST000469,2023-05-12,True,False,1054,Android,0,1,0.226
DEV0000470,SIM0000470,CUST000470,2025-10-23,True,False,159,Android,1,1,0.277
DEV0000471,SIM0000471,CUST000471,2025-11-15,True,False,136,Android,0,1,0.279
DEV0000472,SIM0000472,CUST000472,2025-11-09,True,False,142,Android,0,1,0.04
DEV0000473,SIM0000473,CUST000473,2025-06-20,True,False,284,Android,0,1,0.267
DEV0000474,SIM0000474,CUST000474,2025-08-31,True,False,212,Android,0,1,0.089
DEV0000475,SIM0000475,CUST000475,2023-08-21,True,False,953,Android,0,1,0.417
DEV0000476,SIM0000476,CUST000476,2024-12-08,True,False,478,Android,0,1,0.07
DEV0000477,SIM0000477,CUST000477,2025-09-02,True,False,210,Android,0,1,0.123
DEV0000478,SIM0000478,CUST000478,2022-03-26,True,False,1466,Android,0,1,0.476
DEV0000479,SIM0000479,CUST000479,2024-06-24,True,False,645,Android,0,1,0.387
DEV0000480,SIM0000480,CUST000480,2025-06-04,True,False,300,Android,0,1,0.452
DEV0000481,SIM0000481,CUST000481,2025-10-09,True,False,173,iOS,0,1,0.039
DEV0000482,SIM0000482,CUST000482,2025-08-19,True,False,224,Android,0,1,0.28
DEV0000483,SIM0000483,CUST000483,2025-11-13,True,False,138,Android,0,1,0.052
DEV0000484,SIM0000484,CUST000484,2023-07-02,True,False,1003,Android,0,1,0.202
DEV0000485,SIM0000485,CUST000485,2025-04-27,True,False,338,Android,0,1,0.125
DEV0000486,SIM0000486,CUST000486,2022-12-14,True,False,1203,Android,0,1,0.214
DEV0000487,SIM0000487,CUST000487,2025-12-11,True,False,110,Android,0,1,0.279
DEV0000488,SIM0000488,CUST000488,2024-02-08,True,False,782,iOS,1,1,0.202
DEV0000489,SIM0000489,CUST000489,2025-07-26,True,False,248,Android,0,1,0.129
DEV0000490,SIM0000490,CUST000490,2025-06-21,True,False,283,Android,0,1,0.253
DEV0000491,SIM0000491,CUST000491,2024-09-28,True,False,549,Android,0,1,0.163
DEV0000492,SIM0000492,CUST000492,2025-02-05,True,False,419,Android,0,1,0.088
DEV0000493,SIM0000493,CUST000493,2022-12-13,True,False,1204,Android,1,1,0.245
DEV0000494,SIM0000494,CUST000494,2024-12-19,True,False,467,Android,0,1,0.215
DEV0000495,SIM0000495,CUST000495,2024-10-08,True,False,539,iOS,0,1,0.29
DEV0000496,SIM0000496,CUST000496,2023-09-09,True,False,934,Android,0,1,0.041
DEV0000497,SIM0000497,CUST000497,2025-09-24,True,False,188,Android,0,1,0.014
DEV0000498,SIM0000498,CUST000498,2025-05-23,True,False,312,Android,1,1,0.222
DEV0000499,SIM0000499,CUST000499,2023-12-19,True,False,833,Android,0,1,0.074
DEV0000500,SIM0000500,CUST000500,2025-08-07,True,False,236,Android,0,1,0.404
DEV0000501,SIM0000501,CUST000501,2021-10-21,True,False,1622,Android,1,1,0.045
DEV0000502,SIM0000502,CUST000502,2025-08-31,True,False,212,Android,0,1,0.393
DEV0000503,SIM0000503,CUST000503,2025-11-11,True,False,140,Android,0,1,0.47
DEV0000504,SIM0000504,CUST000504,2025-05-30,True,False,305,Android,0,1,0.073
DEV0000505,SIM0000505,CUST000505,2024-12-29,True,False,457,Android,0,1,0.328
DEV0000506,SIM0000506,CUST000506,2023-10-13,True,False,900,Android,0,1,0.068
DEV0000507,SIM0000507,CUST000507,2025-06-16,True,False,288,Android,1,1,0.425
DEV0000508,SIM0000508,CUST000508,2025-06-13,True,False,291,Android,0,1,0.318
DEV0000509,SIM0000509,CUST000509,2023-06-08,True,False,1027,Android,0,1,0.201
DEV0000510,SIM0000510,CUST000510,2025-09-21,True,False,191,Android,0,1,0.272
DEV0000511,SIM0000511,CUST000511,2025-09-29,True,False,183,Android,0,1,0.155
DEV0000512,SIM0000512,CUST000512,2024-03-18,True,False,743,Android,0,1,0.107
DEV0000513,SIM0000513,CUST000513,2025-06-05,True,False,299,Android,1,1,0.173
DEV0000514,SIM0000514,CUST000514,2025-09-03,True,False,209,Android,0,1,0.142
DEV0000515,SIM0000515,CUST000515,2025-09-13,True,False,199,Android,0,1,0.173
DEV0000516,SIM0000516,CUST000516,2025-07-07,True,False,267,Android,0,1,0.264
DEV0000517,SIM0000517,CUST000517,2021-02-13,True,False,1872,Android,1,1,0.125
DEV0000518,SIM0000518,CUST000518,2025-05-23,True,False,312,Android,0,1,0.26
DEV0000519,SIM0000519,CUST000519,2024-09-21,True,False,556,iOS,0,1,0.301
DEV0000520,SIM0000520,CUST000520,2025-09-07,True,False,205,Android,2,1,0.407
DEV0000521,SIM0000521,CUST000521,2024-12-28,True,False,458,Android,0,1,0.198
DEV0000522,SIM0000522,CUST000522,2025-09-17,True,False,195,Android,0,1,0.14
DEV0000523,SIM0000523,CUST000523,2024-12-25,True,False,461,Android,0,1,0.038
DEV0000524,SIM0000524,CUST000524,2025-11-28,True,False,123,Android,0,1,0.193
DEV0000525,SIM0000525,CUST000525,2025-10-17,True,False,165,Android,0,1,0.096
DEV0000526,SIM0000526,CUST000526,2025-03-30,True,False,366,Android,0,1,0.189
DEV0000527,SIM0000527,CUST000527,2025-06-07,True,False,297,Android,0,1,0.179
DEV0000528,SIM0000528,CUST000528,2024-10-07,True,False,540,Android,0,1,0.291
DEV0000529,SIM0000529,CUST000529,2025-09-25,True,False,187,Android,0,1,0.035
DEV0000530,SIM0000530,CUST000530,2025-02-10,True,False,414,iOS,0,1,0.036
DEV0000531,SIM0000531,CUST000531,2024-05-06,True,False,694,Android,1,1,0.092
DEV0000532,SIM0000532,CUST000532,2025-11-27,True,False,124,Android,0,1,0.096
DEV0000533,SIM0000533,CUST000533,2025-11-23,True,False,128,Android,0,1,0.223
DEV0000534,SIM0000534,CUST000534,2020-01-26,True,False,2256,iOS,1,1,0.509
DEV0000535,SIM0000535,CUST000535,2024-10-12,True,False,535,Android,0,1,0.109
DEV0000536,SIM0000536,CUST000536,2024-09-06,True,False,571,Android,0,1,0.161
DEV0000537,SIM0000537,CUST000537,2025-10-11,True,False,171,Android,1,1,0.193
DEV0000538,SIM0000538,CUST000538,2025-02-24,True,False,400,Android,0,1,0.36
DEV0000539,SIM0000539,CUST000539,2024-02-15,True,False,775,Android,0,1,0.134
DEV0000540,SIM0000540,CUST000540,2024-03-08,True,False,753,Android,0,1,0.262
DEV0000541,SIM0000541,CUST000541,2025-10-09,True,False,173,Android,0,1,0.067
DEV0000542,SIM0000542,CUST000542,2024-05-30,True,False,670,iOS,0,1,0.125
DEV0000543,SIM0000543,CUST000543,2025-05-04,True,False,331,Android,0,1,0.341
DEV0000544,SIM0000544,CUST000544,2025-12-07,True,False,114,Android,0,1,0.096
DEV0000545,SIM0000545,CUST000545,2025-05-06,True,False,329,Android,0,1,0.263
DEV0000546,SIM0000546,CUST000546,2025-05-13,True,False,322,Android,0,1,0.183
DEV0000547,SIM0000547,CUST000547,2025-04-17,True,False,348,Android,0,1,0.235
DEV0000548,SIM0000548,CUST000548,2024-07-20,True,False,619,Android,0,1,0.088
DEV0000549,SIM0000549,CUST000549,2025-01-22,True,False,433,Android,1,1,0.105
DEV0000550,SIM0000550,CUST000550,2025-08-14,True,False,229,Android,0,1,0.272
DEV0000551,SIM0000551,CUST000551,2022-12-06,True,False,1211,Android,0,1,0.135
DEV0000552,SIM0000552,CUST000552,2024-04-29,True,False,701,Android,1,1,0.015
DEV0000553,SIM0000553,CUST000553,2025-03-17,True,False,379,Android,1,1,0.106
DEV0000554,SIM0000554,CUST000554,2025-11-06,True,False,145,Android,0,1,0.273
DEV0000555,SIM0000555,CUST000555,2023-06-16,True,False,1019,Android,0,1,0.137
DEV0000556,SIM0000556,CUST000556,2025-07-11,True,False,263,Android,0,1,0.336
DEV0000557,SIM0000557,CUST000557,2025-01-01,True,False,454,Android,2,1,0.175
DEV0000558,SIM0000558,CUST000558,2025-10-12,True,False,170,Android,0,1,0.049
DEV0000559,SIM0000559,CUST000559,2024-10-19,True,False,528,Android,0,1,0.276
DEV0000560,SIM0000560,CUST000560,2025-06-13,True,False,291,Android,0,1,0.508
DEV0000561,SIM0000561,CUST000561,2025-03-26,True,False,370,Android,0,1,0.353
DEV0000562,SIM0000562,CUST000562,2025-12-14,True,False,107,Android,0,1,0.188
DEV0000563,SIM0000563,CUST000563,2025-11-08,True,False,143,Android,0,1,0.106
DEV0000564,SIM0000564,CUST000564,2025-11-01,True,False,150,Android,0,1,0.125
DEV0000565,SIM0000565,CUST000565,2024-11-17,True,False,499,Android,0,1,0.234
DEV0000566,SIM0000566,CUST000566,2024-07-29,True,False,610,Android,0,1,0.07
DEV0000567,SIM0000567,CUST000567,2024-04-03,True,False,727,Android,0,1,0.348
DEV0000568,SIM0000568,CUST000568,2024-05-01,True,False,699,Android,0,1,0.185
DEV0000569,SIM0000569,CUST000569,2025-10-14,True,False,168,iOS,0,1,0.059
DEV0000570,SIM0000570,CUST000570,2024-01-18,True,False,803,Android,0,1,0.306
DEV0000571,SIM0000571,CUST000571,2025-06-09,True,False,295,Android,0,1,0.311
DEV0000572,SIM0000572,CUST000572,2022-09-27,True,False,1281,Android,1,1,0.481
DEV0000573,SIM0000573,CUST000573,2025-10-23,True,False,159,Android,0,1,0.243
DEV0000574,SIM0000574,CUST000574,2025-12-22,True,False,99,Android,0,1,0.066
DEV0000575,SIM0000575,CUST000575,2024-07-19,True,False,620,Android,0,1,0.172
DEV0000576,SIM0000576,CUST000576,2025-01-01,True,False,454,Android,0,1,0.216
DEV0000577,SIM0000577,CUST000577,2025-10-17,True,False,165,Android,0,1,0.291
DEV0000578,SIM0000578,CUST000578,2025-03-13,True,False,383,Android,0,1,0.122
DEV0000579,SIM0000579,CUST000579,2024-03-08,True,False,753,Android,0,1,0.117
DEV0000580,SIM0000580,CUST000580,2025-08-29,True,False,214,Android,0,1,0.03
DEV0000581,SIM0000581,CUST000581,2025-11-28,True,False,123,Android,0,1,0.195
DEV0000582,SIM0000582,CUST000582,2025-06-11,True,False,293,Android,0,1,0.308
DEV0000583,SIM0000583,CUST000583,2024-10-23,True,False,524,Android,0,1,0.108
DEV0000584,SIM0000584,CUST000584,2025-09-18,True,False,194,Android,0,1,0.135
DEV0000585,SIM0000585,CUST000585,2025-09-14,True,False,198,Android,0,1,0.207
